camp_id,campaign_name,parent_campaign_id,campaign_hierarchy_level,target_segment_ids,target_segment_count,channel_ids,primary_channel,channel_count,audience_list_ids,exclude_audience_ids,agency_ids,lead_agency,influencer_ids,influencer_count,featured_product_ids,excluded_product_ids,media_deal_ids,owning_team_id,secondary_team_ids,related_campaign_ids,competing_campaign_ids,creative_asset_ids,hero_creative_id,campaign_type,campaign_objective,start_date,end_date,status,ch_google_ads_on,ch_google_ads_budget_pct,ch_google_ads_priority,ch_meta_ads_on,ch_meta_ads_budget_pct,ch_meta_ads_priority,ch_tiktok_ads_on,ch_tiktok_ads_budget_pct,ch_tiktok_ads_priority,ch_naver_ads_on,ch_naver_ads_budget_pct,ch_naver_ads_priority,ch_kakao_moment_on,ch_kakao_moment_budget_pct,ch_kakao_moment_priority,ch_youtube_on,ch_youtube_budget_pct,ch_youtube_priority,ch_instagram_on,ch_instagram_budget_pct,ch_instagram_priority,ch_twitter_x_on,ch_twitter_x_budget_pct,ch_twitter_x_priority,ch_linkedin_on,ch_linkedin_budget_pct,ch_linkedin_priority,ch_email_on,ch_email_budget_pct,ch_email_priority,ch_sms_on,ch_sms_budget_pct,ch_sms_priority,ch_push_notification_on,ch_push_notification_budget_pct,ch_push_notification_priority,ch_display_network_on,ch_display_network_budget_pct,ch_display_network_priority,ch_native_ad_on,ch_native_ad_budget_pct,ch_native_ad_priority,ch_affiliate_on,ch_affiliate_budget_pct,ch_affiliate_priority,ch_programmatic_on,ch_programmatic_budget_pct,ch_programmatic_priority,ch_ott_ads_on,ch_ott_ads_budget_pct,ch_ott_ads_priority,ch_podcast_ads_on,ch_podcast_ads_budget_pct,ch_podcast_ads_priority,ch_influencer_on,ch_influencer_budget_pct,ch_influencer_priority,ch_offline_event_on,ch_offline_event_budget_pct,ch_offline_event_priority,target_age_min,target_age_max,target_gender,geo_서울,geo_경기,geo_부산,geo_대구,geo_인천,geo_광주,geo_대전,geo_울산,geo_세종,geo_강원,geo_충북,geo_충남,geo_전북,geo_전남,geo_경북,geo_경남,geo_제주,total_budget_krw,bid_strategy,kpi_impressions_target,kpi_impressions_actual,kpi_impressions_achievement,kpi_impressions_status,kpi_clicks_target,kpi_clicks_actual,kpi_clicks_achievement,kpi_clicks_status,kpi_conversions_target,kpi_conversions_actual,kpi_conversions_achievement,kpi_conversions_status,kpi_spend_target,kpi_spend_actual,kpi_spend_achievement,kpi_spend_status,kpi_revenue_target,kpi_revenue_actual,kpi_revenue_achievement,kpi_revenue_status,kpi_ctr_target,kpi_ctr_actual,kpi_ctr_achievement,kpi_ctr_status,kpi_cvr_target,kpi_cvr_actual,kpi_cvr_achievement,kpi_cvr_status,kpi_cpc_target,kpi_cpc_actual,kpi_cpc_achievement,kpi_cpc_status,kpi_cpa_target,kpi_cpa_actual,kpi_cpa_achievement,kpi_cpa_status,kpi_roas_target,kpi_roas_actual,kpi_roas_achievement,kpi_roas_status,kpi_cpm_target,kpi_cpm_actual,kpi_cpm_achievement,kpi_cpm_status,kpi_cpv_target,kpi_cpv_actual,kpi_cpv_achievement,kpi_cpv_status,kpi_vtr_target,kpi_vtr_actual,kpi_vtr_achievement,kpi_vtr_status,kpi_engagement_rate_target,kpi_engagement_rate_actual,kpi_engagement_rate_achievement,kpi_engagement_rate_status,kpi_bounce_rate_target,kpi_bounce_rate_actual,kpi_bounce_rate_achievement,kpi_bounce_rate_status,kpi_session_duration_target,kpi_session_duration_actual,kpi_session_duration_achievement,kpi_session_duration_status,kpi_pages_per_session_target,kpi_pages_per_session_actual,kpi_pages_per_session_achievement,kpi_pages_per_session_status,kpi_new_users_target,kpi_new_users_actual,kpi_new_users_achievement,kpi_new_users_status,kpi_returning_users_target,kpi_returning_users_actual,kpi_returning_users_achievement,kpi_returning_users_status,kpi_assisted_conversions_target,kpi_assisted_conversions_actual,kpi_assisted_conversions_achievement,kpi_assisted_conversions_status
CAMP-0815,캠페인_가을_신규_815,,2,SEG-088|SEG-043|SEG-084,3,ott_ads|display_network|naver_ads|linkedin|meta_ads|youtube|twitter_x,ott_ads,7,AUD-119|AUD-179|AUD-081|AUD-150,AUD-107|AUD-133|AUD-118,AGENCY-27|AGENCY-7|AGENCY-47,AGENCY-27,,0,PRD-346,PRD-442|PRD-270,DEAL-90|DEAL-115,TEAM-15,TEAM-1|TEAM-3|TEAM-29,CAMP-0817|CAMP-0936|CAMP-0978,CAMP-0964|CAMP-0312|CAMP-0752,CR-1256,CR-1023,awareness,app_install,06-01-2024,26-10-2023,Draft,1,0.112,high,0,0.098,,0,0.19,,1,0.004,,1,0.1,,0,0.286,low,Y,0.083,low,1,0.025,low,0,0.012,high,0,0.132,low,0,0.112,high,N,0.054,critical,,0.022,high,0,0.175,,,0.257,low,1,0.089,critical,1,0.123,high,1,0.141,high,,0.17,critical,1,0.163,medium,35,35,M,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,5000000,manual_cpc,611.74,3723.39,0.499,on_track,115.35,1967.96,1.314,exceeded,1725.38,856.31,1.613,미달,185.36,2911.78,0.63,미입력,274.8,1234.5,1.0,미입력,413.5,320.07,2.148,at_risk,166.39,105.8,1.661,미달,180.58,561.51,2.116,,554.14,707.22,2.789,ahead,2473.93,1026.99,0.803,on_track,755.86,265.52,1.285,초과,1431.5,440.74,2.548,on_track,562.1,1024.32,2.696,behynd,488.32,1512.77,2.21,exceeded,279.87,298.52,1.883,미달,134.34,738.84,0.837,at_risk,663.45,358.39,1.364,behind,316.59,955.87,0.985,초과,411.37,3578.63,0.618,,1427.56,1128.96,0.622,미달
CAMP-0816,캠페인_연중_프로모_816,,2,SEG-029|SEG-046,2,native_ad|tiktok_ads|programmatic|google_ads|offline_event,native_ad,5,AUD-144|AUD-116|AUD-141|AUD-167|AUD-078,AUD-003,AGENCY-50|AGENCY-13|AGENCY-8,AGENCY-50,,0,PRD-272|PRD-176,PRD-375|PRD-484,DEAL-96|DEAL-130,TEAM-30,TEAM-18|TEAM-17,CAMP-0291|CAMP-0395,CAMP-0007,CR-1088|CR-1394|CR-322|CR-1409,CR-1081,guerrilla,leads,12-02-2023,20-03-2023,,0,0.088,high,1,0.086,critical,0,0.09,medium,0,0.1,,1,0.074,critical,Y,0.112,high,N,0.234,,0,0.164,medium,0,0.205,high,0,0.025,medium,1,0.193,,Y,0.129,critical,0,0.298,critical,0,0.287,,N,0.195,critical,Y,0.027,medium,0,0.256,medium,1,0.278,critical,N,0.104,,,0.02,,13,99,전체,1.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,1.0,0.0,,1.0,0.0,0.0,50000000,manual_cpc,2010.38,137.71,1.721,exceeded,218.49,5.0,2.086,ahead,1860.65,585.75,1.77,at_risk,610.42,4430.36,1.754,미달,106.07,3857.41,0.649,,2112.9,3584.41,0.883,behind,731.47,1871.81,0.643,,25.08,262.3,1.789,,120.32,589.32,1.841,ahead,207.36,437.25,2.638,exceeded,1704.54,986.9,1.297,at_risk,5.58,580.67,2.202,,288.38,729.55,0.918,behind,775.05,305.6,0.985,xull,249.42,1656.22,1.322,at_risk,3381.48,839.64,2.711,on_track,775.96,1913.84,2.847,exceeded,426.34,460.53,0.236,at_risk,128.73,851.88,2.78,on_track,874.9,1466.77,1.768,behind
CAMP-0817,캠페인_봄_프로모_817,,2,SEG-096|SEG-040|SEG-054|SEG-043,4,twitter_x|google_ads|linkedin|naver_ads|offline_event|display_network,twitter_x,6,AUD-078|AUD-084|AUD-133,AUD-166|AUD-020|AUD-072,AGENCY-11|AGENCY-46,AGENCY-11,INF-187,1,PRD-142|PRD-446|PRD-223|PRD-432,PRD-477|PRD-275,DEAL-96,TEAM-3,TEAM-12|TEAM-28|TEAM-15,CAMP-0392|CAMP-0727|CAMP-0664|CAMP-0454|CAMP-0391,CAMP-0338|CAMP-0476,CR-536|CR-126|CR-1379|CR-784|CR-637|CR-61|CR-906|CR-1162|CR-460|CR-1238|CR-633,CR-1000,reactivation,reach,06-03-2024,15-06-2026,completed,0,0.193,critical,1,0.173,medium,,0.231,medium,0,0.111,low,Y,0.054,critical,1,0.111,low,1,0.179,high,N,0.269,critical,1,0.121,,1,0.191,critical,N,0.253,low,N,0.129,medium,0,0.17,high,0,0.058,low,N,0.183,,1,0.091,critical,1,0.27,low,1,0.068,,1,0.036,,0,0.181,low,35,65,male,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,1.0,1.0,10000000,max_conversions,224.33,3154.37,0.295,-,3463.6,164.41,0.328,exceeded,186.22,984.06,1.377,on_track,1274.73,1017.66,1.768,초과,144.96,4129.74,2.043,behind,1997.28,1114.62,1.692,ahead,139.96,220.38,1.824,on_track,583.03,920.84,2.754,behind,6122.97,1874.69,0.74,exceeded,295.77,159.47,2.311,on_track,2482.55,14.48,0.893,초과,1244.39,1277.83,2.647,미달,367.2,22.64,2.606,미달,2365.5,174.09,1.79,exceeded,942.87,174.47,1.261,exceeded,839.3,17.23,2.212,ahead,840.39,360.41,1.688,exceeded,124.18,1352.7,0.1,초과,1708.06,1204.75,1.652,on_!rack,698.06,392.53,1.266,at_risk
CAMP-0818,캠페인_겨울_세일_818,CAMP-0373,1,SEG-034|SEG-075|SEG-038|SEG-060|SEG-016|SEG-061,6,kakao_moment|email|native_ad|affiliate|tiktok_ads,kakao_moment,5,AUD-051,AUD-020|AUD-106|AUD-133,AGENCY-24|AGENCY-11,AGENCY-24,INF-244,1,PRD-120,PRD-443,DEAL-51|DEAL-14|DEAL-127,TEAM-8,TEAM-14,CAMP-0068,CAMP-0648|CAMP-0963|CAMP-0628,CR-1247|CR-444|CR-511|CR-1342|CR-1311|CR-653,CR-854,,catalog_sales,02-07-2025,29-11-2024,cancelled,0,0.293,critical,Y,0.063,,Y,0.143,critical,1,0.276,critical,1,0.236,low,,0.101,low,0,0.052,medium,0,0.019,critical,Y,0.136,,1,0.004,medium,,0.17,high,1,0.117,critical,1,0.271,critical,0,0.148,medium,0,0.271,medium,0,0.209,low,0,0.077,low,0,0.155,critical,0,0.108,low,N,0.103,critical,13,35,M,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,50000000,auto_cpc,332.4,87.41,2.939,초과,486.52,850.08,2.846,behind,3361.45,2461.99,1.528,초과,72.09,8.52,2.992,미달,1842.97,24.14,0.88,ahead,443.38,983.92,0.634,ahead,357.14,2138.13,0.277,초과,16.44,1197.64,0.367,ahead,365.97,2783.37,2.793,behind,156.24,2600.27,1.983,초과,626.77,150.73,0.56,on_track,475.28,618.27,1.197,at_risk,48.19,700.57,0.752,초과,1540.06,44.83,1.624,at_risk,637.68,1163.47,1.51,on_track,202.6,530.48,0.207,초과,701.56,495.16,0.475,ahwad,1352.76,3480.03,0.421,미달,2133.45,1572.23,0.629,on_track,1854.58,4194.48,2.244,미달
CAMP-0819,UNKNOWN,,0,SEG-082,1,ott_ads|instagram|kakao_moment|push_notification|youtube|display_network|naver_ads,ott_ads,7,AUD-091,AUD-001|AUD-070|AUD-181,AGENCY-16|AGENCY-45|AGENCY-11,AGENCY-16,INF-127|INF-213|INF-187|INF-82|INF-248,5,PRD-244|PRD-175|PRD-333|PRD-253|PRD-20|PRD-439|PRD-409|PRD-114|PRD-336|PRD-432,PRD-287|PRD-197,DEAL-16|DEAL-75|DEAL-55|DEAL-84,TEAM-16,TEAM-30|TEAM-17|TEAM-27,CAMP-0038,CAMP-0097|CAMP-0629|CAMP-0774,CR-85|CR-352|CR-1269|CR-965|CR-1357|CR-778|CR-1220|CR-802,CR-152,branding,traffic,18-06-2025,22-01-2023,paused,N,0.159,,1,0.14,high,0,0.171,high,N,0.141,high,,0.051,critical,1,0.074,medium,0,0.233,critical,Y,0.232,high,0,0.001,low,0,0.272,medium,1,0.065,critical,1,0.224,critical,1,0.129,low,0,0.108,medium,1,0.028,,,0.153,critical,Y,0.018,medium,,0.164,low,1,0.063,low,Y,0.122,critical,30,45,all,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,1.0,1000000,smart_bidding,638.72,787.67,1.418,초과,4538.61,1626.86,1.094,behind,558.04,609.18,0.899,초과,333.95,1146.75,1.495,exceeded,565.32,411.67,2.883,at_risk,2916.55,504.86,0.592,초과,2202.66,2412.57,2.759,exceeded,297.58,710.72,2.737,ahead,1073.09,851.37,1.864,exceeded,944.5,23.15,2.065,,2059.71,108.87,0.894,ahead,1859.59,128.57,2.311,exceeded,1055.5,816.03,1.494,미달,5219.07,1837.26,0.44,on_track,98.54,1079.16,2.088,behind,1543.53,1579.69,0.124,on_track,92.6,261.86,1.816,on_track,1361.18,1315.73,2.982,at_risk,2924.24,2215.16,2.01,ahead,1440.94,1644.7,1.753,at_risk
CAMP-0820,캠페인_여름_프로모_820,,1,SEG-061|SEG-025,2,native_ad|podcast_ads|affiliate|meta_ads|google_ads,native_ad,5,AUD-048|AUD-105|AUD-113|AUD-094|AUD-017,AUD-113|AUD-062,AGENCY-43,AGENCY-43,INF-84|INF-163|INF-298|INF-279|INF-201,5,PRD-355|PRD-451|PRD-249|PRD-409,PRD-389,DEAL-36,TEAM-8,TEAM-13,CAMP-0042,CAMP-0584|CAMP-0300|CAMP-0135,CR-1326,CR-1298,guerrilla,traffic,09-04-2024,27-12-2025,ACTIVE,N,0.184,low,N,0.08,high,0,0.036,high,1,0.005,medium,0,0.143,critical,0,0.214,high,0,0.006,,0,0.159,,N,0.039,medium,Y,0.077,high,1,0.197,low,,0.242,,0,0.084,low,,0.099,,1,0.196,low,1,0.288,medium,N,0.023,medium,0,0.272,,N,0.185,,1,0.038,critical,20,65,UNKNOWN,,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,1.0,1.0,0.0,1000000,manual_cpc,299.37,697.07,0.972,behind,243.87,1663.21,2.555,on_track,142.9,919.3,1.523,behind,302.7,1134.24,1.215,초과,664.3,252.07,2.615,초과,840.24,393.7,2.408,behind,2094.49,769.01,0.774,behind,868.49,1770.21,0.169,exceeded,979.43,462.61,1.724,초과,1014.16,1898.94,1.037,behind,671.8,1091.39,0.106,on_track,2112.99,1928.89,0.548,behind,1330.05,17.68,2.807,ahead,162.26,1699.89,2.399,초과,313.7,1238.09,2.282,exceeded,838.1,46.31,2.339,on_track,89.43,739.58,2.027,exceeded,645.68,194.53,1.09,UNKNOWN,1089.55,621.41,0.534,초과,57.83,1757.23,1.685,at_risk
CAMP-0821,캠페인_여름_프로모_821,CAMP-0816,3,SEG-088|SEG-049,2,affiliate|email|youtube|google_ads|meta_ads|offline_event|twitter_x,affiliate,7,AUD-099,AUD-110|AUD-033|AUD-088,AGENCY-4|AGENCY-21|AGENCY-33,AGENCY-4,INF-236|INF-241|INF-32,3,PRD-76|PRD-289|PRD-455|PRD-335|PRD-495|PRD-464|PRD-359|PRD-209|PRD-38,PRD-419|PRD-198,DEAL-109|DEAL-1|DEAL-22,TEAM-12,TEAM-7,CAMP-0568|CAMP-0616,CAMP-0167|CAMP-0572,CR-1439,CR-102,conversion,app_install,27-01-2023,08-06-2023,draft,1,0.078,high,1,0.081,,1,0.037,medium,,0.049,high,1,0.055,medium,Y,0.268,low,Y,0.085,,0,0.108,low,Y,0.046,low,1,0.167,,0,0.245,,0,0.12,critical,0,0.057,,1,0.054,,N,0.257,critical,,0.037,critical,0,0.248,high,1,0.208,medium,0,0.189,high,Y,0.25,,20,35,F,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,50000000,manual_cpc,352.9,1729.52,1.87,exceeded,463.0,233.05,2.354,미달,164.17,335.02,2.51,behind,34.27,380.2,1.19,behind,389.97,2263.87,2.16,on_track,180.1,683.26,1.619,미입력,1595.73,395.05,2.88,,719.6,409.45,0.167,behind,949.81,39.0,2.079,초과,820.61,5286.84,2.009,on_track,878.11,287.82,0.615,초과,113.88,654.49,2.682,at_risk,1257.93,668.32,0.937,미달,1064.2,532.28,0.598,behind,1876.5,2312.32,0.306,behind,1710.94,282.21,0.588,미달,3615.24,93.92,1.878,ahead,330.88,1587.88,1.626,미달,964.32,332.35,1.237,미달,1571.83,55.66,2.343,on_track
CAMP-0822,캠페인_겨울_리타겟_822,,0,SEG-053|SEG-007|SEG-020|SEG-018|SEG-026,5,offline_event|linkedin|display_network,offline_event,3,AUD-114,AUD-145|AUD-034,AGENCY-13|AGENCY-30|AGENCY-42,AGENCY-13,INF-185|INF-153,2,PRD-140|PRD-287|PRD-28|PRD-271|PRD-474|PRD-141|PRD-249|PRD-97|PRD-289,PRD-284|PRD-257|PRD-397,DEAL-46|DEAL-128|DEAL-37,TEAM-19,TEAM-25,CAMP-0497,CAMP-0723|CAMP-0346|CAMP-0142,CR-1289|CR-170|CR-641|CR-1042|CR-837|CR-80|CR-472|CR-1196|CR-254|CR-787|CR-1414|CR-808|CR-29|CR-579,CR-73,event,brand_lift,25-06-2025,05-09-2023,Draft,0,0.146,low,0,0.197,low,1,0.126,critical,N,0.291,,1,0.133,critical,1,0.006,,0,0.296,,0,0.018,high,0,0.273,low,1,0.254,medium,Y,0.111,high,Y,0.179,medium,1,0.023,high,1,0.127,critical,1,0.115,high,1,0.17,medium,0,0.11,high,0,0.29,high,0,0.153,critical,0,0.001,,35,99,F,0.0,,1.0,1.0,1.0,,1.0,1.0,0.0,1.0,1.0,0.0,,0.0,0.0,1.0,0.0,1000000,max_conversions,529.4,3556.58,0.261,at_risk,612.34,1544.28,0.534,at_risk,738.44,1.77,2.678,미달,652.05,2476.68,1.372,behind,371.86,45.51,0.511,on_track,939.28,2107.43,1.495,behind,1461.64,933.66,0.696,미달,231.16,1114.63,1.543,at_risk,1930.63,162.35,0.337,미달,935.43,3014.28,0.722,초과,1432.76,4097.39,1.486,ahead,356.27,974.12,1.318,exceeded,1297.05,659.37,0.335,,829.88,600.84,0.181,exceeded,605.76,1146.22,2.027,at_risk,657.59,663.04,0.452,at_risk,2501.15,818.85,1.94,초과,170.47,912.07,1.651,behind,1271.46,876.23,2.55,at_risk,1948.84,1443.92,0.583,on_track
CAMP-0823,캠페인_여름_세일_823,,0,SEG-053|SEG-073|SEG-059|SEG-019|SEG-041|SEG-092,6,instagram|influencer|ott_ads,instagram,3,AUD-194,AUD-036,AGENCY-41|AGENCY-20,AGENCY-41,INF-300|INF-19|INF-243|INF-46,4,PRD-176|PRD-317|PRD-475|PRD-10|PRD-104|PRD-234|PRD-191|PRD-488,PRD-469|PRD-462,DEAL-1|DEAL-106|DEAL-77,TEAM-11,TEAM-21|TEAM-15|TEAM-13,CAMP-0767|CAMP-0035|CAMP-0234,CAMP-0269|CAMP-0666,CR-638|CR-765,CR-932,-,app_install,23-08-2025,18-03-2025,paused,0,0.032,,0,0.016,low,1,0.129,medium,1,0.194,high,0,0.149,high,0,0.172,high,0,0.204,,0,0.014,high,N,0.276,low,1,0.018,high,0,0.052,low,0,0.199,,N,0.023,critical,0,0.096,critical,1,0.031,,1,0.129,,0,0.078,,1,0.238,,N,0.226,medium,1,0.073,critical,35,65,female,0.0,0.0,0.0,,0.0,,1.0,1.0,,0.0,,0.0,1.0,,1.0,,0.0,500000,smart_bidding,771.61,362.65,2.748,exceeded,572.91,917.9,2.196,ahead,407.84,2133.73,0.785,초과,452.21,136.91,1.685,미달,971.26,887.91,2.612,on_track,127.33,49.27,1.55,on_track,1183.39,9.93,0.338,미달,640.83,1082.28,0.687,미달,174.22,721.08,2.532,초과,134.4,619.83,0.103,behind,173.79,407.93,1.557,behind,2186.84,57.59,2.419,초과,661.36,1079.35,2.858,at_risk,1127.23,219.36,1.529,ahead,548.46,1366.49,2.623,미달,743.45,2193.15,2.616,초과,1073.41,9.99,0.896,초과,891.48,4178.17,1.06,미달,734.08,79.85,1.485,exceeded,130.36,1671.73,2.631,초과
CAMP-0824,캠페인_여름_세일_824,,0,SEG-100|SEG-011|SEG-063,3,meta_ads|youtube|podcast_ads,meta_ads,3,AUD-097|AUD-200|AUD-151|AUD-002,AUD-112|AUD-175,AGENCY-23,AGENCY-23,INF-197,1,PRD-185|PRD-391|PRD-442|PRD-99|PRD-32|PRD-201|PRD-322,PRD-441|PRD-37|PRD-58,DEAL-147,TEAM-8,TEAM-25|TEAM-14|TEAM-30,CAMP-0131|CAMP-0105|CAMP-0615|CAMP-0211,CAMP-0015|CAMP-0655|CAMP-0154,CR-262|CR-151|CR-419|CR-122|CR-439|CR-78|CR-1027|CR-1346|CR-1136,CR-1291,consideration,catalog_sales,23-10-2025,17-06-2023,ACqIVE,1,0.128,medium,1,0.02,low,0,0.178,high,0,0.285,,1,0.22,,0,0.277,critical,N,0.213,medium,N,0.265,high,0,0.023,,0,0.072,critical,1,0.123,medium,0,0.045,,,0.084,,N,0.127,,0,0.176,high,,0.174,medium,1,0.018,low,1,0.108,low,,0.06,medium,N,0.297,medium,13,65,M+F,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,,0.0,1000000,manual_cpc,2761.1,986.86,1.16,초과,115.96,1969.05,2.324,exceeded,20.56,1009.68,0.808,!t_risk,1920.64,1573.99,0.358,UNKNOWN,864.82,267.64,0.358,at_risk,1111.44,626.2,2.89,at_risk,99.98,392.21,0.318,behind,725.69,554.2,0.47,exceeded,2278.46,168.57,0.876,on_track,862.42,486.05,2.25,behind,1716.19,207.52,2.822,,2638.53,2268.86,0.817,exceeded,442.69,1246.34,0.232,ahead,15.77,1013.41,0.667,ahead,2139.51,1756.29,0.555,ahead,60.71,879.12,2.643,on_track,1695.02,755.01,2.702,초과,1252.27,410.96,0.82,on_track,1985.9,1509.4,1.875,,2700.07,2873.05,1.538,ahead
CAMP-0825,캠페인_연중_신규_825,,0,SEG-081|SEG-023|SEG-041|SEG-082|SEG-008|SEG-001,6,tiktok_ads|email|offline_event|display_network|naver_ads,tiktok_ads,5,AUD-198|AUD-040,AUD-057,AGENCY-48|AGENCY-4,AGENCY-48,INF-50|INF-167|INF-150|INF-282,4,PRD-106|PRD-493|PRD-306|PRD-453|PRD-346|PRD-196|PRD-124,PRD-356|PRD-377|PRD-18,DEAL-141|DEAL-1|DEAL-39,TEAM-5,TEAM-6,CAMP-0335|CAMP-0468,CAMP-0558,CR-485|CR-574|CR-843|CR-1047|CR-1217|CR-726|CR-1461|CR-694|CR-851|CR-771,CR-265,retention,video_views,24-05-2025,15-11-2023,완료,0,0.199,critical,1,0.138,high,Y,0.136,medium,0,0.221,critical,0,0.279,low,0,0.073,medium,Y,0.218,medium,1,0.174,,,0.042,critical,N,0.088,high,0,0.199,critical,1,0.256,high,0,0.047,medium,N,0.27,,1,0.197,critical,1,0.158,,0,0.286,critical,1,0.15,low,1,0.089,medium,0,0.077,,30,99,전체,0.0,1.0,,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,50000000,manual_cpc,1791.43,3275.56,2.468,exceeded,2.75,76.28,2.424,ahead,1430.91,488.83,2.309,on_track,9.48,486.12,1.156,exceeded,492.31,236.73,2.794,exceeded,419.58,200.86,0.386,미달,97.11,817.31,0.123,초과,1039.58,3631.0,0.939,ahead,2290.39,960.1,0.433,at_risk,280.89,2423.91,2.252,초과,836.35,573.59,1.401,behind,161.41,3173.88,0.148,on_track,44.86,299.9,1.762,at_risk,1117.0,602.17,2.918,미달,1701.3,1232.87,0.558,,345.57,3016.5,2.148,초과,2259.06,1533.55,0.361,behind,64.47,158.28,0.173,behind,210.7,437.63,0.271,exceeded,4675.42,1128.06,0.127,초과
CAMP-0826,캠페인_봄_프로모_826,CAMP-0696,0,SEG-036|SEG-027|SEG-098|SEG-100|SEG-022|SEG-074|SEG-021|SEG-063,8,kakao_moment|podcast_ads|linkedin|native_ad|instagram|email|influencer,kakao_moment,7,AUD-096|AUD-128,AUD-120,AGENCY-46|AGENCY-20|AGENCY-32,AGENCY-46,INF-245,1,PRD-395|PRD-63|PRD-393|PRD-258|PRD-8|PRD-216|PRD-169,PRD-33,DEAL-99|DEAL-27|DEAL-133,TEAM-10,TEAM-20|TEAM-18,CAMP-0236|CAMP-0936|CAMP-0041|CAMP-0128,CAMP-0157,CR-1317,CR-1089,launch,reach,22-01-2025,28-12-2024,completed,0,0.273,,1,0.013,critical,,0.074,critical,1,0.249,low,Y,0.043,low,0,0.123,low,1,0.102,critical,Y,0.072,critical,0,0.266,high,0,0.148,low,1,0.082,critical,N,0.032,,0,0.244,high,1,0.255,high,N,0.156,high,0,0.004,medium,,0.105,medium,Y,0.004,critical,Y,0.074,high,,0.128,critical,20,45,M,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,0.0,500000,,418.72,102.29,0.107,on_track,103.84,2968.07,0.754,on_track,720.57,647.87,0.145,미달,519.06,551.51,1.05,미달,79.29,89.56,1.361,on_track,350.07,61.56,2.386,ahead,1083.05,210.27,2.048,behind,259.09,1442.63,2.152,ahead,731.35,879.07,1.541,ahead,30.78,312.07,1.586,behiwd,132.13,1484.81,2.964,미달,222.14,438.95,1.178,-,495.05,2926.95,1.08,ahead,632.1,214.87,2.652,초과,1918.34,335.43,2.239,,12.76,1395.57,1.022,exceeded,773.97,707.83,0.627,초과,6.88,659.56,2.651,미달,1080.28,1099.77,2.704,ahead,2048.91,2304.04,1.672,
CAMP-0827,캠페인_겨울_CRM_827,,0,SEG-017|SEG-079,2,sms|offline_event|linkedin|affiliate|podcast_ads|naver_ads|influencer,sms,7,AUD-042|AUD-110,AUD-140|AUD-068|AUD-019,AGENCY-12|AGENCY-22,AGENCY-12,,0,PRD-308|PRD-361|PRD-366|PRD-148|PRD-383|PRD-409|PRD-242|PRD-283,PRD-217|PRD-484|PRD-240,DEAL-60|DEAL-9,TEAM-1,TEAM-30|TEAM-20,CAMP-0159|CAMP-0447,CAMP-0364,CR-1205|CR-1174,CR-848,branding,video_views,31-08-2024,18-11-2025,draft,0,0.095,low,1,0.16,medium,0,0.049,high,0,0.006,critical,,0.203,low,1,0.138,medium,0,0.266,low,1,0.268,low,0,0.008,high,N,0.25,high,N,0.252,,N,0.093,low,0,0.208,critical,0,0.036,high,1,0.1,critical,,0.118,high,0,0.123,low,1,0.017,low,1,0.108,high,0,0.204,medium,30,25,all,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,50000000,smart_bidding,594.46,822.39,1.736,미달,483.76,1058.29,0.999,exceeded,565.32,874.42,2.306,초과,3121.82,27.94,1.16,미달,531.53,1285.86,2.127,-,582.36,1209.61,2.061,미달,77.99,217.44,1.752,,2005.1,214.56,2.248,at_risk,1311.55,1038.72,1.228,exceeded,711.48,114.25,2.052,초과,2041.75,391.22,2.915,초과,290.43,429.83,2.947,미달,400.43,419.94,2.946,on_track,548.51,2359.11,0.238,초과,297.64,4932.53,1.902,,130.39,1404.04,0.457,on_track,810.79,1104.08,1.302,exceeded,1437.7,1249.95,2.268,exceeded,371.4,701.43,2.286,at_risk,179.36,4239.49,2.518,behind
